total_entities,avg_attributes_per_entity,has_unstructured_data,nested_entities_count,max_cardinality_score,expected_read_write_ratio,is_realtime_essential,data_growth_rate_gb_month,db_type,normalization_form,indexing_strategy,sharding_key
1,2.0,0,0,0,3.13115,0,2.2426200000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.57055,1,5.8439499999999995,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.6044,0,6.6217299999999994,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.18705,0,1.26667,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.2998,0,14.46062,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,4.43255,1,10.74903,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.3323,0,3.34969,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.1199000000000003,1,13.78863,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.841,1,7.274349999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.7998499999999997,1,12.22115,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.1946,0,3.2811500000000002,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.83945,0,8.637699999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.8725,1,4.43143,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.7923,0,10.194749999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.6100499999999998,0,14.5977,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,2.38775,0,7.27584,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.36785,0,13.760319999999998,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.02225,1,9.48104,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.0886,0,9.45124,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.9027499999999999,0,13.235840000000001,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.1384499999999997,1,5.22858,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.98345,0,4.7890299999999995,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.73605,0,11.99467,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.83515,1,4.201969999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.30945,0,8.892489999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.7691,0,2.21878,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,1.44995,0,8.00743,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.327,1,9.63898,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.9607,1,6.99423,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.5416499999999997,0,10.54937,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.71645,0,3.0129500000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.15825,0,9.44528,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.3226,0,4.37779,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.1899999999999995,1,13.67092,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.42195,0,11.15431,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.48415,1,6.00785,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,2.71265,1,12.40889,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.73055,1,5.58916,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.5005,0,11.570020000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.9707,0,4.111079999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.46885,1,4.900779999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.4468,0,10.2767,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.28495,0,1.89694,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.58105,1,10.364609999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.1914499999999997,0,13.63367,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.8594499999999998,0,2.23517,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.8966000000000003,0,9.80884,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.71815,0,2.72538,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.1064000000000003,0,9.45571,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.9544,1,13.6739,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.9389,0,7.977629999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.833,0,1.6823800000000002,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.0741999999999998,0,3.28413,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.58735,0,13.76628,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.70745,0,8.8463,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.16105,1,2.52125,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.07465,0,2.33053,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.8815,0,14.50383,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.8295500000000002,0,7.5351,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.77495,0,7.36226,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.9132499999999997,0,13.927200000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.968,0,6.74689,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.4414,0,4.15429,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.1312499999999996,0,8.533399999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.71605,0,7.432289999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.8317,0,5.2270900000000005,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.3957499999999996,0,6.33714,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.9588,1,11.72796,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.215199999999999,1,0.18642,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.5594,0,5.65621,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.4286000000000003,0,3.0129500000000005,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.47575,0,13.83929,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.73155,0,3.5582900000000004,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.445600000000001,0,6.006359999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.3053,0,6.13301,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.77745,0,9.074269999999999,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,2.42735,1,11.805439999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.0281,0,14.59621,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.0879499999999998,0,4.92164,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.1309,0,8.45145,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.6386000000000001,1,1.2383600000000001,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,1.02155,0,7.311599999999999,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.8362,0,1.33968,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.78935,0,1.1474700000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.95455,0,3.0949000000000004,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.8445,0,2.57638,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.7998499999999997,0,1.7598600000000002,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.2233,0,9.5615,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.4664,0,8.81799,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.33355,0,0.88821,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.74145,0,10.51957,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.5808,0,1.97889,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.5914,0,1.1102200000000002,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.9074,0,10.833960000000001,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,0.9621500000000001,0,1.8999200000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.68825,1,14.855469999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.2172,1,1.07446,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,0.9122,0,14.918050000000001,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.4198,1,2.1308700000000003,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.8515,0,5.413339999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.60185,0,8.79713,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.52555,0,5.05425,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.5078,0,2.63598,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.08085,0,2.54509,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.83,0,1.5184800000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.61105,0,14.75713,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.154,0,3.9710199999999998,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.5719,0,12.55044,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,1.4396,0,10.68496,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.91065,1,13.51447,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.88555,0,5.76796,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,2.0192,0,0.7109,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.1183,0,12.96168,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.42925,0,4.29584,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.9887500000000005,0,2.80882,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.15025,0,7.6125799999999995,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.76115,0,6.33118,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.2674,0,5.8439499999999995,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.2407,0,3.54041,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.20315,0,9.95933,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.30775,0,1.28157,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.1590499999999997,0,2.12491,relational,3nf,primary_key_index,not_required
4,2.25,0,0,0,4.28945,0,9.90122,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.8904,1,9.774569999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.1117,0,2.53764,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.99775,0,11.61621,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.081099999999999,0,2.55999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.7222,0,11.312249999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.2546499999999998,1,3.62683,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.9282,0,14.979140000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.6951,0,12.018510000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7313000000000001,0,9.84162,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.0416,0,3.5851100000000002,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.55515,0,13.63367,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.21,0,7.2847800000000005,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.14015,1,2.68217,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.3106,0,7.18197,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.9605,0,9.89973,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.6443500000000002,1,7.6647300000000005,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,1.38605,0,13.6292,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.69105,1,10.535960000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.5221,1,1.4305700000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.2009,0,0.9060900000000001,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,1.5008,0,3.1813200000000004,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.5595499999999998,0,5.65919,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.9265,1,9.90122,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.9812,0,12.98105,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.0564500000000003,0,12.40442,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.2370999999999999,0,9.67772,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.7558499999999997,0,1.1251200000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.5521,0,7.0732,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.5648,1,5.19133,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.40465,0,1.07148,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.70565,0,13.13899,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.4078,0,4.81436,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.9031,0,7.856939999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.71735,0,3.9278100000000005,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.45805,0,11.02319,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,0.71285,0,4.28541,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.7552,0,4.23177,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.3271,0,3.9039700000000006,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.7223500000000005,0,4.48358,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.9173,0,0.12831,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,4.358750000000001,0,2.48549,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,4.13735,0,12.62494,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.18235,0,12.12728,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.8537,0,7.6245,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.0721,0,5.9020600000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.2905499999999996,0,1.54679,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.5801000000000001,0,4.74433,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.13305,0,11.5432,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.1475499999999998,0,5.81266,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.2109999999999999,0,2.06233,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,2.12225,0,12.11387,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,2.5448,1,13.89144,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.1513,0,5.43271,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.5626,1,3.15301,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.6202,1,9.36333,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.64785,0,10.425699999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.2262,1,7.92101,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.5198,1,12.69795,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.81185,0,1.9550500000000002,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.9408999999999998,0,1.36352,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.86365,1,7.751149999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.7104,1,11.4538,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.50385,1,8.82842,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,0.7925,0,1.40673,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.2639,0,2.3588400000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.0255999999999998,0,4.9425,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.10615,0,14.31311,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.54095,0,5.420789999999999,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.516249999999999,0,9.06235,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.4996,0,13.87058,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.2666,0,4.47166,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.62265,1,11.77117,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.55245,0,5.47443,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.7672,0,11.74286,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.0136,1,6.584479999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.433450000000001,0,0.30264,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.2764,0,1.59894,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.5376,0,9.06682,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.70355,1,5.39844,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,4.7174000000000005,0,13.54129,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.64175,0,4.79201,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.390700000000001,0,2.0221,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.1018,0,0.86288,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.8583499999999997,1,2.85054,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.7516,0,14.57833,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.9233500000000001,0,14.14474,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.43185,0,6.97188,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.9037,1,1.21899,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.25005,1,0.55445,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.24015,0,2.09362,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.4712499999999995,0,5.35821,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.01615,0,6.317769999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.26805,0,6.82884,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.4918,0,13.46679,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.22495,0,11.5134,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.1477,1,12.22711,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.72455,0,6.560639999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.3324,0,11.62366,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.1623,0,0.53061,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.5910499999999996,0,6.5367999999999995,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.4231,0,4.62662,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.4558,0,5.05425,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.5721499999999997,0,13.69774,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.42265,0,2.4393000000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.9503499999999998,0,0.69302,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.24015,0,3.68494,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.7312,1,12.529580000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.714,0,4.36587,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.02755,0,9.074269999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.7421,1,4.00529,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.98885,0,10.57768,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.7167,0,7.23263,relational,3nf,primary_key_index,not_required
